user_id,age,last_month_salary,debt_ratio,using_lines_not_secured_personal_assets,total_loan,more_90_days_overdue,default_flag,age_risk,salary_risk,debt_ratio_risk,using_lines_risk,total_loan_risk,more_90_days_risk,risk_score,user_status
23603,35,5000,0.117576485,0.9999999,5,2,1,1,1,0,1,1,0,"{
  ""risk_score"": {
    ""user_id"": ""23603"",
    ""age"": ""35"",
    ""last_month_salary"": ""5000"",
    ""debt_ratio"": ""0.117576485"",
    ""using_lines_not_secured_personal_assets"": ""0.9999999"",
    ""total_loan"": ""5"",
    ""more_90_days_overdue"": ""2"",
    ""default_flag"": ""1"",
    ""age_risk"": ""1"",
    ""salary_risk"": ""1"",
    ""debt_ratio_risk"": ""0"",
    ""using_lines_risk"": ""1"",
    ""total_loan_risk"": ""1"",
    ""more_90_days_risk"": ""0"",
    ""risk_score"": ""4""
  }
}",23603 - cliente mau pagador
1624,39,5084,0.226548673,1.048625312,5,2,1,1,1,0,1,1,0,"{
  ""risk_score"": {
    ""user_id"": ""1624"",
    ""age"": ""39"",
    ""last_month_salary"": ""5084"",
    ""debt_ratio"": ""0.226548673"",
    ""using_lines_not_secured_personal_assets"": ""1.048625312"",
    ""total_loan"": ""5"",
    ""more_90_days_overdue"": ""2"",
    ""default_flag"": ""1"",
    ""age_risk"": ""1"",
    ""salary_risk"": ""1"",
    ""debt_ratio_risk"": ""0"",
    ""using_lines_risk"": ""1"",
    ""total_loan_risk"": ""1"",
    ""more_90_days_risk"": ""0"",
    ""risk_score"": ""4""
  }
}",1624 - cliente mau pagador
20729,47,5266,0.599582305,0.9999999,5,2,1,1,1,1,1,1,0,"{
  ""risk_score"": {
    ""user_id"": ""20729"",
    ""age"": ""47"",
    ""last_month_salary"": ""5266"",
    ""debt_ratio"": ""0.599582305"",
    ""using_lines_not_secured_personal_assets"": ""0.9999999"",
    ""total_loan"": ""5"",
    ""more_90_days_overdue"": ""2"",
    ""default_flag"": ""1"",
    ""age_risk"": ""1"",
    ""salary_risk"": ""1"",
    ""debt_ratio_risk"": ""1"",
    ""using_lines_risk"": ""1"",
    ""total_loan_risk"": ""1"",
    ""more_90_days_risk"": ""0"",
    ""risk_score"": ""5""
  }
}",20729 - cliente mau pagador
4450,57,7755,0.279267664,0.9999999,5,2,1,0,0,0,1,1,0,"{
  ""risk_score"": {
    ""user_id"": ""4450"",
    ""age"": ""57"",
    ""last_month_salary"": ""7755"",
    ""debt_ratio"": ""0.279267664"",
    ""using_lines_not_secured_personal_assets"": ""0.9999999"",
    ""total_loan"": ""5"",
    ""more_90_days_overdue"": ""2"",
    ""default_flag"": ""1"",
    ""age_risk"": ""0"",
    ""salary_risk"": ""0"",
    ""debt_ratio_risk"": ""0"",
    ""using_lines_risk"": ""1"",
    ""total_loan_risk"": ""1"",
    ""more_90_days_risk"": ""0"",
    ""risk_score"": ""2""
  }
}",4450 - cliente mau pagador
19919,41,3882,0.17434973,1.113735783,5,2,1,1,1,0,1,1,0,"{
  ""risk_score"": {
    ""user_id"": ""19919"",
    ""age"": ""41"",
    ""last_month_salary"": ""3882"",
    ""debt_ratio"": ""0.17434973"",
    ""using_lines_not_secured_personal_assets"": ""1.113735783"",
    ""total_loan"": ""5"",
    ""more_90_days_overdue"": ""2"",
    ""default_flag"": ""1"",
    ""age_risk"": ""1"",
    ""salary_risk"": ""1"",
    ""debt_ratio_risk"": ""0"",
    ""using_lines_risk"": ""1"",
    ""total_loan_risk"": ""1"",
    ""more_90_days_risk"": ""0"",
    ""risk_score"": ""4""
  }
}",19919 - cliente mau pagador
31795,37,2500,0.360655738,0.94723462,5,2,1,1,1,0,1,1,0,"{
  ""risk_score"": {
    ""user_id"": ""31795"",
    ""age"": ""37"",
    ""last_month_salary"": ""2500"",
    ""debt_ratio"": ""0.360655738"",
    ""using_lines_not_secured_personal_assets"": ""0.94723462"",
    ""total_loan"": ""5"",
    ""more_90_days_overdue"": ""2"",
    ""default_flag"": ""1"",
    ""age_risk"": ""1"",
    ""salary_risk"": ""1"",
    ""debt_ratio_risk"": ""0"",
    ""using_lines_risk"": ""1"",
    ""total_loan_risk"": ""1"",
    ""more_90_days_risk"": ""0"",
    ""risk_score"": ""4""
  }
}",31795 - cliente mau pagador
19610,48,2800,0.009639414,1.824351297,5,2,1,1,1,0,1,1,0,"{
  ""risk_score"": {
    ""user_id"": ""19610"",
    ""age"": ""48"",
    ""last_month_salary"": ""2800"",
    ""debt_ratio"": ""0.009639414"",
    ""using_lines_not_secured_personal_assets"": ""1.824351297"",
    ""total_loan"": ""5"",
    ""more_90_days_overdue"": ""2"",
    ""default_flag"": ""1"",
    ""age_risk"": ""1"",
    ""salary_risk"": ""1"",
    ""debt_ratio_risk"": ""0"",
    ""using_lines_risk"": ""1"",
    ""total_loan_risk"": ""1"",
    ""more_90_days_risk"": ""0"",
    ""risk_score"": ""4""
  }
}",19610 - cliente mau pagador
18159,43,1916,0.561815336,0.9999999,5,2,1,1,1,1,1,1,0,"{
  ""risk_score"": {
    ""user_id"": ""18159"",
    ""age"": ""43"",
    ""last_month_salary"": ""1916"",
    ""debt_ratio"": ""0.561815336"",
    ""using_lines_not_secured_personal_assets"": ""0.9999999"",
    ""total_loan"": ""5"",
    ""more_90_days_overdue"": ""2"",
    ""default_flag"": ""1"",
    ""age_risk"": ""1"",
    ""salary_risk"": ""1"",
    ""debt_ratio_risk"": ""1"",
    ""using_lines_risk"": ""1"",
    ""total_loan_risk"": ""1"",
    ""more_90_days_risk"": ""0"",
    ""risk_score"": ""5""
  }
}",18159 - cliente mau pagador
2528,38,14335,0.101004464,1.03986711,5,2,1,1,0,0,1,1,0,"{
  ""risk_score"": {
    ""user_id"": ""2528"",
    ""age"": ""38"",
    ""last_month_salary"": ""14335"",
    ""debt_ratio"": ""0.101004464"",
    ""using_lines_not_secured_personal_assets"": ""1.03986711"",
    ""total_loan"": ""5"",
    ""more_90_days_overdue"": ""2"",
    ""default_flag"": ""1"",
    ""age_risk"": ""1"",
    ""salary_risk"": ""0"",
    ""debt_ratio_risk"": ""0"",
    ""using_lines_risk"": ""1"",
    ""total_loan_risk"": ""1"",
    ""more_90_days_risk"": ""0"",
    ""risk_score"": ""3""
  }
}",2528 - cliente mau pagador
24397,45,5383,0.086552749,1.057452123,5,2,1,1,1,0,1,1,0,"{
  ""risk_score"": {
    ""user_id"": ""24397"",
    ""age"": ""45"",
    ""last_month_salary"": ""5383"",
    ""debt_ratio"": ""0.086552749"",
    ""using_lines_not_secured_personal_assets"": ""1.057452123"",
    ""total_loan"": ""5"",
    ""more_90_days_overdue"": ""2"",
    ""default_flag"": ""1"",
    ""age_risk"": ""1"",
    ""salary_risk"": ""1"",
    ""debt_ratio_risk"": ""0"",
    ""using_lines_risk"": ""1"",
    ""total_loan_risk"": ""1"",
    ""more_90_days_risk"": ""0"",
    ""risk_score"": ""4""
  }
}",24397 - cliente mau pagador
7299,42,3125,0.364363404,0.9999999,5,2,1,1,1,0,1,1,0,"{
  ""risk_score"": {
    ""user_id"": ""7299"",
    ""age"": ""42"",
    ""last_month_salary"": ""3125"",
    ""debt_ratio"": ""0.364363404"",
    ""using_lines_not_secured_personal_assets"": ""0.9999999"",
    ""total_loan"": ""5"",
    ""more_90_days_overdue"": ""2"",
    ""default_flag"": ""1"",
    ""age_risk"": ""1"",
    ""salary_risk"": ""1"",
    ""debt_ratio_risk"": ""0"",
    ""using_lines_risk"": ""1"",
    ""total_loan_risk"": ""1"",
    ""more_90_days_risk"": ""0"",
    ""risk_score"": ""4""
  }
}",7299 - cliente mau pagador
29752,42,9166,0.406785208,0.98350275,5,2,1,1,0,0,1,1,0,"{
  ""risk_score"": {
    ""user_id"": ""29752"",
    ""age"": ""42"",
    ""last_month_salary"": ""9166"",
    ""debt_ratio"": ""0.406785208"",
    ""using_lines_not_secured_personal_assets"": ""0.98350275"",
    ""total_loan"": ""5"",
    ""more_90_days_overdue"": ""2"",
    ""default_flag"": ""1"",
    ""age_risk"": ""1"",
    ""salary_risk"": ""0"",
    ""debt_ratio_risk"": ""0"",
    ""using_lines_risk"": ""1"",
    ""total_loan_risk"": ""1"",
    ""more_90_days_risk"": ""0"",
    ""risk_score"": ""3""
  }
}",29752 - cliente mau pagador
25112,33,2750,0.455107234,0.9999999,5,2,1,1,1,0,1,1,0,"{
  ""risk_score"": {
    ""user_id"": ""25112"",
    ""age"": ""33"",
    ""last_month_salary"": ""2750"",
    ""debt_ratio"": ""0.455107234"",
    ""using_lines_not_secured_personal_assets"": ""0.9999999"",
    ""total_loan"": ""5"",
    ""more_90_days_overdue"": ""2"",
    ""default_flag"": ""1"",
    ""age_risk"": ""1"",
    ""salary_risk"": ""1"",
    ""debt_ratio_risk"": ""0"",
    ""using_lines_risk"": ""1"",
    ""total_loan_risk"": ""1"",
    ""more_90_days_risk"": ""0"",
    ""risk_score"": ""4""
  }
}",25112 - cliente mau pagador
34283,52,5400,619.0,0.0,5,2,1,0,0,0,0,1,0,"{
  ""risk_score"": {
    ""user_id"": ""34283"",
    ""age"": ""52"",
    ""last_month_salary"": ""5400"",
    ""debt_ratio"": ""619.0"",
    ""using_lines_not_secured_personal_assets"": ""0.0"",
    ""total_loan"": ""5"",
    ""more_90_days_overdue"": ""2"",
    ""default_flag"": ""1"",
    ""age_risk"": ""0"",
    ""salary_risk"": ""0"",
    ""debt_ratio_risk"": ""0"",
    ""using_lines_risk"": ""0"",
    ""total_loan_risk"": ""1"",
    ""more_90_days_risk"": ""0"",
    ""risk_score"": ""1""
  }
}",34283 - cliente mau pagador
33587,53,2300,0.152542373,1.389513109,5,2,1,0,1,0,1,1,0,"{
  ""risk_score"": {
    ""user_id"": ""33587"",
    ""age"": ""53"",
    ""last_month_salary"": ""2300"",
    ""debt_ratio"": ""0.152542373"",
    ""using_lines_not_secured_personal_assets"": ""1.389513109"",
    ""total_loan"": ""5"",
    ""more_90_days_overdue"": ""2"",
    ""default_flag"": ""1"",
    ""age_risk"": ""0"",
    ""salary_risk"": ""1"",
    ""debt_ratio_risk"": ""0"",
    ""using_lines_risk"": ""1"",
    ""total_loan_risk"": ""1"",
    ""more_90_days_risk"": ""0"",
    ""risk_score"": ""3""
  }
}",33587 - cliente mau pagador
13300,53,1734,1.625936599,0.9999999,5,2,1,0,1,1,1,1,0,"{
  ""risk_score"": {
    ""user_id"": ""13300"",
    ""age"": ""53"",
    ""last_month_salary"": ""1734"",
    ""debt_ratio"": ""1.625936599"",
    ""using_lines_not_secured_personal_assets"": ""0.9999999"",
    ""total_loan"": ""5"",
    ""more_90_days_overdue"": ""2"",
    ""default_flag"": ""1"",
    ""age_risk"": ""0"",
    ""salary_risk"": ""1"",
    ""debt_ratio_risk"": ""1"",
    ""using_lines_risk"": ""1"",
    ""total_loan_risk"": ""1"",
    ""more_90_days_risk"": ""0"",
    ""risk_score"": ""4""
  }
}",13300 - cliente mau pagador
11494,42,5400,1729.0,0.910224439,5,2,1,1,0,0,1,1,0,"{
  ""risk_score"": {
    ""user_id"": ""11494"",
    ""age"": ""42"",
    ""last_month_salary"": ""5400"",
    ""debt_ratio"": ""1729.0"",
    ""using_lines_not_secured_personal_assets"": ""0.910224439"",
    ""total_loan"": ""5"",
    ""more_90_days_overdue"": ""2"",
    ""default_flag"": ""1"",
    ""age_risk"": ""1"",
    ""salary_risk"": ""0"",
    ""debt_ratio_risk"": ""0"",
    ""using_lines_risk"": ""1"",
    ""total_loan_risk"": ""1"",
    ""more_90_days_risk"": ""0"",
    ""risk_score"": ""3""
  }
}",11494 - cliente mau pagador
12544,71,8325,0.447393706,0.0,5,2,1,0,0,0,0,1,0,"{
  ""risk_score"": {
    ""user_id"": ""12544"",
    ""age"": ""71"",
    ""last_month_salary"": ""8325"",
    ""debt_ratio"": ""0.447393706"",
    ""using_lines_not_secured_personal_assets"": ""0.0"",
    ""total_loan"": ""5"",
    ""more_90_days_overdue"": ""2"",
    ""default_flag"": ""1"",
    ""age_risk"": ""0"",
    ""salary_risk"": ""0"",
    ""debt_ratio_risk"": ""0"",
    ""using_lines_risk"": ""0"",
    ""total_loan_risk"": ""1"",
    ""more_90_days_risk"": ""0"",
    ""risk_score"": ""1""
  }
}",12544 - cliente mau pagador
19771,40,5500,0.553899291,1.111296235,5,2,1,1,0,1,1,1,0,"{
  ""risk_score"": {
    ""user_id"": ""19771"",
    ""age"": ""40"",
    ""last_month_salary"": ""5500"",
    ""debt_ratio"": ""0.553899291"",
    ""using_lines_not_secured_personal_assets"": ""1.111296235"",
    ""total_loan"": ""5"",
    ""more_90_days_overdue"": ""2"",
    ""default_flag"": ""1"",
    ""age_risk"": ""1"",
    ""salary_risk"": ""0"",
    ""debt_ratio_risk"": ""1"",
    ""using_lines_risk"": ""1"",
    ""total_loan_risk"": ""1"",
    ""more_90_days_risk"": ""0"",
    ""risk_score"": ""4""
  }
}",19771 - cliente mau pagador
6021,25,0,619.0,0.907573813,5,2,1,1,1,0,1,1,0,"{
  ""risk_score"": {
    ""user_id"": ""6021"",
    ""age"": ""25"",
    ""last_month_salary"": ""0"",
    ""debt_ratio"": ""619.0"",
    ""using_lines_not_secured_personal_assets"": ""0.907573813"",
    ""total_loan"": ""5"",
    ""more_90_days_overdue"": ""2"",
    ""default_flag"": ""1"",
    ""age_risk"": ""1"",
    ""salary_risk"": ""1"",
    ""debt_ratio_risk"": ""0"",
    ""using_lines_risk"": ""1"",
    ""total_loan_risk"": ""1"",
    ""more_90_days_risk"": ""0"",
    ""risk_score"": ""4""
  }
}",6021 - cliente mau pagador
9328,45,5776,0.552535918,0.940147132,5,2,1,1,0,1,1,1,0,"{
  ""risk_score"": {
    ""user_id"": ""9328"",
    ""age"": ""45"",
    ""last_month_salary"": ""5776"",
    ""debt_ratio"": ""0.552535918"",
    ""using_lines_not_secured_personal_assets"": ""0.940147132"",
    ""total_loan"": ""5"",
    ""more_90_days_overdue"": ""2"",
    ""default_flag"": ""1"",
    ""age_risk"": ""1"",
    ""salary_risk"": ""0"",
    ""debt_ratio_risk"": ""1"",
    ""using_lines_risk"": ""1"",
    ""total_loan_risk"": ""1"",
    ""more_90_days_risk"": ""0"",
    ""risk_score"": ""4""
  }
}",9328 - cliente mau pagador
21811,66,1326,0.523737754,0.628437349,5,2,1,0,1,1,0,1,0,"{
  ""risk_score"": {
    ""user_id"": ""21811"",
    ""age"": ""66"",
    ""last_month_salary"": ""1326"",
    ""debt_ratio"": ""0.523737754"",
    ""using_lines_not_secured_personal_assets"": ""0.628437349"",
    ""total_loan"": ""5"",
    ""more_90_days_overdue"": ""2"",
    ""default_flag"": ""1"",
    ""age_risk"": ""0"",
    ""salary_risk"": ""1"",
    ""debt_ratio_risk"": ""1"",
    ""using_lines_risk"": ""0"",
    ""total_loan_risk"": ""1"",
    ""more_90_days_risk"": ""0"",
    ""risk_score"": ""3""
  }
}",21811 - cliente mau pagador
13474,35,5400,1929.0,1.123752495,5,2,1,1,0,0,1,1,0,"{
  ""risk_score"": {
    ""user_id"": ""13474"",
    ""age"": ""35"",
    ""last_month_salary"": ""5400"",
    ""debt_ratio"": ""1929.0"",
    ""using_lines_not_secured_personal_assets"": ""1.123752495"",
    ""total_loan"": ""5"",
    ""more_90_days_overdue"": ""2"",
    ""default_flag"": ""1"",
    ""age_risk"": ""1"",
    ""salary_risk"": ""0"",
    ""debt_ratio_risk"": ""0"",
    ""using_lines_risk"": ""1"",
    ""total_loan_risk"": ""1"",
    ""more_90_days_risk"": ""0"",
    ""risk_score"": ""3""
  }
}",13474 - cliente mau pagador
19833,50,3200,0.424242424,0.99240076,6,2,1,0,1,0,1,1,0,"{
  ""risk_score"": {
    ""user_id"": ""19833"",
    ""age"": ""50"",
    ""last_month_salary"": ""3200"",
    ""debt_ratio"": ""0.424242424"",
    ""using_lines_not_secured_personal_assets"": ""0.99240076"",
    ""total_loan"": ""6"",
    ""more_90_days_overdue"": ""2"",
    ""default_flag"": ""1"",
    ""age_risk"": ""0"",
    ""salary_risk"": ""1"",
    ""debt_ratio_risk"": ""0"",
    ""using_lines_risk"": ""1"",
    ""total_loan_risk"": ""1"",
    ""more_90_days_risk"": ""0"",
    ""risk_score"": ""3""
  }
}",19833 - cliente mau pagador
2048,48,6750,0.180565842,0.992909735,6,2,1,1,0,0,1,1,0,"{
  ""risk_score"": {
    ""user_id"": ""2048"",
    ""age"": ""48"",
    ""last_month_salary"": ""6750"",
    ""debt_ratio"": ""0.180565842"",
    ""using_lines_not_secured_personal_assets"": ""0.992909735"",
    ""total_loan"": ""6"",
    ""more_90_days_overdue"": ""2"",
    ""default_flag"": ""1"",
    ""age_risk"": ""1"",
    ""salary_risk"": ""0"",
    ""debt_ratio_risk"": ""0"",
    ""using_lines_risk"": ""1"",
    ""total_loan_risk"": ""1"",
    ""more_90_days_risk"": ""0"",
    ""risk_score"": ""3""
  }
}",2048 - cliente mau pagador
18280,51,6846,0.194975902,0.47715736,6,2,1,0,0,0,0,1,0,"{
  ""risk_score"": {
    ""user_id"": ""18280"",
    ""age"": ""51"",
    ""last_month_salary"": ""6846"",
    ""debt_ratio"": ""0.194975902"",
    ""using_lines_not_secured_personal_assets"": ""0.47715736"",
    ""total_loan"": ""6"",
    ""more_90_days_overdue"": ""2"",
    ""default_flag"": ""1"",
    ""age_risk"": ""0"",
    ""salary_risk"": ""0"",
    ""debt_ratio_risk"": ""0"",
    ""using_lines_risk"": ""0"",
    ""total_loan_risk"": ""1"",
    ""more_90_days_risk"": ""0"",
    ""risk_score"": ""1""
  }
}",18280 - cliente mau pagador
30969,72,1764,0.854390935,0.9999999,6,2,1,0,1,1,1,1,0,"{
  ""risk_score"": {
    ""user_id"": ""30969"",
    ""age"": ""72"",
    ""last_month_salary"": ""1764"",
    ""debt_ratio"": ""0.854390935"",
    ""using_lines_not_secured_personal_assets"": ""0.9999999"",
    ""total_loan"": ""6"",
    ""more_90_days_overdue"": ""2"",
    ""default_flag"": ""1"",
    ""age_risk"": ""0"",
    ""salary_risk"": ""1"",
    ""debt_ratio_risk"": ""1"",
    ""using_lines_risk"": ""1"",
    ""total_loan_risk"": ""1"",
    ""more_90_days_risk"": ""0"",
    ""risk_score"": ""4""
  }
}",30969 - cliente mau pagador
16522,36,4200,0.239466794,1.128589263,6,2,1,1,1,0,1,1,0,"{
  ""risk_score"": {
    ""user_id"": ""16522"",
    ""age"": ""36"",
    ""last_month_salary"": ""4200"",
    ""debt_ratio"": ""0.239466794"",
    ""using_lines_not_secured_personal_assets"": ""1.128589263"",
    ""total_loan"": ""6"",
    ""more_90_days_overdue"": ""2"",
    ""default_flag"": ""1"",
    ""age_risk"": ""1"",
    ""salary_risk"": ""1"",
    ""debt_ratio_risk"": ""0"",
    ""using_lines_risk"": ""1"",
    ""total_loan_risk"": ""1"",
    ""more_90_days_risk"": ""0"",
    ""risk_score"": ""4""
  }
}",16522 - cliente mau pagador
13291,37,3700,0.335584977,1.263473054,6,2,1,1,1,0,1,1,0,"{
  ""risk_score"": {
    ""user_id"": ""13291"",
    ""age"": ""37"",
    ""last_month_salary"": ""3700"",
    ""debt_ratio"": ""0.335584977"",
    ""using_lines_not_secured_personal_assets"": ""1.263473054"",
    ""total_loan"": ""6"",
    ""more_90_days_overdue"": ""2"",
    ""default_flag"": ""1"",
    ""age_risk"": ""1"",
    ""salary_risk"": ""1"",
    ""debt_ratio_risk"": ""0"",
    ""using_lines_risk"": ""1"",
    ""total_loan_risk"": ""1"",
    ""more_90_days_risk"": ""0"",
    ""risk_score"": ""4""
  }
}",13291 - cliente mau pagador
34691,48,4250,0.193836744,0.978227061,6,2,1,1,1,0,1,1,0,"{
  ""risk_score"": {
    ""user_id"": ""34691"",
    ""age"": ""48"",
    ""last_month_salary"": ""4250"",
    ""debt_ratio"": ""0.193836744"",
    ""using_lines_not_secured_personal_assets"": ""0.978227061"",
    ""total_loan"": ""6"",
    ""more_90_days_overdue"": ""2"",
    ""default_flag"": ""1"",
    ""age_risk"": ""1"",
    ""salary_risk"": ""1"",
    ""debt_ratio_risk"": ""0"",
    ""using_lines_risk"": ""1"",
    ""total_loan_risk"": ""1"",
    ""more_90_days_risk"": ""0"",
    ""risk_score"": ""4""
  }
}",34691 - cliente mau pagador
35255,48,7000,0.208113127,0.708963219,6,2,1,1,0,0,1,1,0,"{
  ""risk_score"": {
    ""user_id"": ""35255"",
    ""age"": ""48"",
    ""last_month_salary"": ""7000"",
    ""debt_ratio"": ""0.208113127"",
    ""using_lines_not_secured_personal_assets"": ""0.708963219"",
    ""total_loan"": ""6"",
    ""more_90_days_overdue"": ""2"",
    ""default_flag"": ""1"",
    ""age_risk"": ""1"",
    ""salary_risk"": ""0"",
    ""debt_ratio_risk"": ""0"",
    ""using_lines_risk"": ""1"",
    ""total_loan_risk"": ""1"",
    ""more_90_days_risk"": ""0"",
    ""risk_score"": ""3""
  }
}",35255 - cliente mau pagador
9276,36,2111,0.400568182,0.738922972,6,2,1,1,1,0,1,1,0,"{
  ""risk_score"": {
    ""user_id"": ""9276"",
    ""age"": ""36"",
    ""last_month_salary"": ""2111"",
    ""debt_ratio"": ""0.400568182"",
    ""using_lines_not_secured_personal_assets"": ""0.738922972"",
    ""total_loan"": ""6"",
    ""more_90_days_overdue"": ""2"",
    ""default_flag"": ""1"",
    ""age_risk"": ""1"",
    ""salary_risk"": ""1"",
    ""debt_ratio_risk"": ""0"",
    ""using_lines_risk"": ""1"",
    ""total_loan_risk"": ""1"",
    ""more_90_days_risk"": ""0"",
    ""risk_score"": ""4""
  }
}",9276 - cliente mau pagador
11255,45,16666,0.350392992,0.758419326,6,2,1,1,0,0,1,1,0,"{
  ""risk_score"": {
    ""user_id"": ""11255"",
    ""age"": ""45"",
    ""last_month_salary"": ""16666"",
    ""debt_ratio"": ""0.350392992"",
    ""using_lines_not_secured_personal_assets"": ""0.758419326"",
    ""total_loan"": ""6"",
    ""more_90_days_overdue"": ""2"",
    ""default_flag"": ""1"",
    ""age_risk"": ""1"",
    ""salary_risk"": ""0"",
    ""debt_ratio_risk"": ""0"",
    ""using_lines_risk"": ""1"",
    ""total_loan_risk"": ""1"",
    ""more_90_days_risk"": ""0"",
    ""risk_score"": ""3""
  }
}",11255 - cliente mau pagador
12579,30,3200,0.159950016,0.990033223,6,2,1,1,1,0,1,1,0,"{
  ""risk_score"": {
    ""user_id"": ""12579"",
    ""age"": ""30"",
    ""last_month_salary"": ""3200"",
    ""debt_ratio"": ""0.159950016"",
    ""using_lines_not_secured_personal_assets"": ""0.990033223"",
    ""total_loan"": ""6"",
    ""more_90_days_overdue"": ""2"",
    ""default_flag"": ""1"",
    ""age_risk"": ""1"",
    ""salary_risk"": ""1"",
    ""debt_ratio_risk"": ""0"",
    ""using_lines_risk"": ""1"",
    ""total_loan_risk"": ""1"",
    ""more_90_days_risk"": ""0"",
    ""risk_score"": ""4""
  }
}",12579 - cliente mau pagador
